timestamp,memory.used_MiB,memory.total_MiB,utilization_pct,temperature_C
1783212604,35840,,81920,,89,,47
1783212634,63458,,81920,,56,,43
1783212664,64540,,81920,,100,,44
1783212694,64560,,81920,,60,,47
1783212724,47728,,81920,,27,,45
1783212754,46198,,81920,,95,,46
1783212784,64376,,81920,,95,,48
1783212814,63278,,81920,,46,,46
1783212844,35716,,81920,,89,,51
1783212874,47706,,81920,,17,,47
1783212904,35736,,81920,,89,,46
1783212934,73124,,81920,,99,,51
1783212964,35836,,81920,,100,,45
1783212994,64160,,81920,,61,,46
1783213024,46996,,81920,,99,,42
1783213054,64360,,81920,,100,,43
1783213084,64520,,81920,,60,,47
1783213114,47608,,81920,,15,,44
1783213144,63358,,81920,,57,,44
1783213174,73342,,81920,,95,,53
1783213204,35878,,81920,,85,,48
1783213234,64342,,81920,,53,,46
1783213264,49736,,81920,,97,,50
1783213294,61300,,81920,,92,,48
1783213324,35696,,81920,,87,,49
1783213354,35956,,81920,,89,,49
1783213384,47686,,81920,,15,,43
1783213414,69664,,81920,,99,,51
1783213444,43560,,81920,,98,,46
1783213474,64222,,81920,,59,,47
1783213504,48298,,81920,,28,,43
1783213534,64318,,81920,,99,,45
1783213564,64478,,81920,,60,,48
1783213594,35856,,81920,,89,,48
1783213624,63458,,81920,,57,,46
1783213654,63378,,81920,,56,,43
1783213684,64560,,81920,,99,,49
1783213714,64280,,81920,,63,,49
1783213744,35898,,81920,,87,,48
1783213774,46080,,81920,,97,,45
1783213804,64498,,81920,,99,,48
1783213834,63638,,81920,,96,,51
1783213864,35938,,81920,,83,,49
1783213894,35758,,81920,,88,,49
1783213924,47126,,81920,,99,,43
1783213954,70782,,81920,,98,,51
1783213984,35778,,81920,,89,,47
1783214014,64282,,81920,,58,,46
1783214044,63598,,81920,,55,,43
1783214074,53396,,81920,,44,,46
1783214104,44120,,81920,,100,,46
1783214135,35880,,81920,,88,,48
1783214165,47660,,81920,,97,,48
1783214195,47668,,81920,,15,,43
1783214225,74504,,81920,,97,,53
1783214255,35716,,81920,,85,,48
1783214285,64422,,81920,,59,,47
1783214315,63500,,81920,,54,,45
1783214345,64478,,81920,,97,,49
1783214375,64300,,81920,,96,,50
1783214405,36076,,81920,,88,,49
1783214435,49546,,81920,,20,,44
1783214465,49876,,81920,,97,,48
1783214495,47628,,81920,,15,,44
1783214525,35778,,81920,,86,,47
1783214555,35798,,81920,,100,,46
1783214585,45576,,81920,,99,,40
1783214615,49720,,81920,,100,,46
1783214645,35816,,81920,,89,,47
1783214675,41702,,81920,,52,,48
1783214705,47646,,81920,,32,,42
1783214735,73164,,81920,,99,,52
1783214765,35756,,81920,,86,,49
1783214795,64540,,81920,,47,,47
1783214825,35916,,81920,,99,,46
1783214855,74962,,81920,,98,,52
1783214885,35876,,81920,,100,,49
1783214915,64380,,81920,,61,,49
1783214945,63578,,81920,,55,,45
1783214975,64460,,81920,,98,,50
1783215005,64420,,81920,,63,,48
1783215035,35860,,81920,,87,,48
1783215065,47628,,81920,,14,,44
1783215095,63600,,81920,,53,,42
1783215125,71040,,81920,,91,,48
1783215155,64538,,81920,,56,,45
1783215185,63822,,81920,,97,,50
1783215215,40536,,81920,,80,,44
1783215245,64298,,81920,,97,,48
1783215276,64538,,81920,,57,,48
1783215306,35756,,81920,,88,,49
1783215336,47708,,81920,,15,,45
1783215366,47686,,81920,,49,,43
1783215396,74082,,81920,,99,,53
1783215426,35878,,81920,,75,,50
1783215456,64302,,81920,,54,,48
1783215486,63498,,81920,,1,,47
1783215516,64420,,81920,,97,,50
1783215546,64218,,81920,,61,,47
1783215576,35756,,81920,,88,,48
1783215606,63638,,81920,,54,,45
1783215636,52656,,81920,,95,,47
1783215666,55380,,81920,,100,,46
1783215696,35898,,81920,,87,,48
1783215726,35800,,81920,,89,,47
1783215756,43836,,81920,,100,,43
1783215786,53656,,81920,,96,,48
1783215816,44860,,81920,,100,,46
1783215846,35776,,81920,,87,,48
1783215876,44640,,81920,,98,,51
1783215906,47646,,81920,,99,,44
1783215936,71684,,81920,,99,,51
1783215966,64518,,81920,,56,,48
1783215996,63540,,81920,,98,,52
1783216026,63638,,81920,,55,,45
1783216056,50618,,81920,,99,,43
1783216086,63240,,81920,,48,,44
1783216117,35778,,81920,,89,,48
1783216147,40918,,81920,,78,,46
1783216177,64418,,81920,,97,,49
1783216207,64300,,81920,,59,,49
1783216237,35858,,81920,,87,,48
1783216267,63558,,81920,,55,,46
1783216297,38516,,81920,,98,,41
1783216327,80784,,81920,,98,,52
1783216357,35778,,81920,,87,,48
1783216387,35840,,81920,,89,,48
1783216417,63478,,81920,,56,,44
1783216447,77644,,81920,,99,,53
1783216477,35656,,81920,,88,,49
1783216507,44560,,81920,,97,,51
1783216537,63618,,81920,,0,,44
1783216567,77702,,81920,,94,,50
1783216597,43480,,81920,,96,,50
1783216627,64302,,81920,,60,,47
1783216657,47686,,81920,,58,,43
1783216687,68942,,81920,,99,,49
1783216717,64100,,81920,,55,,46
1783216747,63560,,81920,,95,,51
1783216777,46258,,81920,,97,,49
1783216807,74622,,81920,,94,,51
1783216837,43520,,81920,,96,,51
1783216867,64560,,81920,,61,,48
1783216897,63678,,81920,,54,,45
1783216927,37978,,81920,,100,,43
1783216957,47628,,81920,,14,,46
1783216987,35696,,81920,,89,,49
1783217017,45020,,81920,,98,,51
1783217047,57518,,81920,,56,,44
1783217077,64420,,81920,,98,,49
1783217107,64520,,81920,,58,,47
1783217137,35720,,81920,,89,,47
1783217167,63678,,81920,,54,,44
1783217197,63638,,81920,,54,,42
1783217227,75800,,81920,,97,,51
1783217257,35858,,81920,,88,,48
1783217287,44640,,81920,,94,,51
1783217317,49826,,81920,,32,,43
1783217348,40700,,81920,,100,,45
1783217378,64380,,81920,,61,,49
1783217408,47628,,81920,,18,,46
1783217438,63578,,81920,,57,,46
1783217468,53218,,81920,,98,,49
1783217498,61182,,81920,,100,,49
1783217528,35778,,81920,,89,,48
1783217558,47496,,81920,,97,,51
1783217588,47606,,81920,,15,,42
1783217618,64420,,81920,,100,,44
1783217648,64400,,81920,,61,,47
1783217678,35818,,81920,,89,,47
1783217708,63558,,81920,,54,,45
1783217738,63598,,81920,,57,,42
1783217768,73624,,81920,,99,,51
1783217798,35780,,81920,,88,,48
1783217828,44336,,81920,,98,,48
1783217858,35656,,81920,,88,,46
1783217888,80524,,81920,,99,,51
1783217918,43640,,81920,,97,,51
1783217948,64360,,81920,,59,,49
1783217978,35636,,81920,,100,,48
1783218008,53116,,81920,,97,,50
1783218038,38718,,81920,,100,,47
1783218068,35818,,81920,,89,,48
1783218098,35900,,81920,,100,,47
1783218128,47606,,81920,,18,,41
1783218158,64356,,81920,,98,,47
1783218188,63658,,81920,,96,,49
1783218218,35838,,81920,,88,,47
1783218248,48606,,81920,,15,,43
1783218278,63460,,81920,,58,,42
1783218308,71022,,81920,,99,,49
1783218338,64618,,81920,,55,,45
1783218368,64460,,81920,,64,,48
1783218398,63498,,81920,,15,,44
1783218428,73342,,81920,,98,,52
1783218459,35696,,81920,,89,,48
1783218489,44260,,81920,,100,,50
1783218519,41896,,81920,,56,,45
1783218549,64358,,81920,,99,,50
1783218579,64478,,81920,,62,,49
1783218609,35776,,81920,,88,,49
1783218639,47668,,81920,,33,,45
1783218669,49446,,81920,,15,,41
1783218699,73784,,81920,,96,,51
1783218729,35696,,81920,,83,,47
1783218759,64260,,81920,,53,,45
1783218789,63678,,81920,,50,,43
1783218819,64440,,81920,,97,,49
1783218849,64260,,81920,,62,,48
1783218879,35640,,81920,,89,,48
1783218909,47666,,81920,,15,,43
1783218939,63156,,81920,,99,,42
1783218969,63618,,81920,,95,,50
1783218999,35858,,81920,,87,,49
1783219029,47746,,81920,,15,,46
1783219059,35856,,81920,,89,,45
1783219089,71942,,81920,,98,,52
1783219119,35778,,81920,,86,,48
1783219149,64324,,81920,,55,,46
1783219179,63438,,81920,,55,,44
1783219209,64476,,81920,,98,,49
1783219239,64418,,81920,,61,,48
1783219269,35776,,81920,,86,,48
1783219299,63698,,81920,,58,,46
1783219329,49238,,81920,,43,,41
1783219359,76184,,81920,,96,,51
1783219389,47220,,81920,,97,,50
1783219419,64240,,81920,,62,,47
1783219449,45816,,81920,,99,,42
1783219479,59800,,81920,,87,,48
1783219509,64498,,81920,,55,,47
1783219539,47708,,81920,,15,,46
1783219569,35896,,81920,,88,,48
1783219599,64420,,81920,,100,,45
1783219629,64518,,81920,,63,,48
1783219659,35856,,81920,,89,,48
1783219689,63600,,81920,,54,,45
1783219720,49886,,81920,,20,,41
1783219750,74304,,81920,,99,,51
1783219780,35856,,81920,,88,,48
1783219810,64280,,81920,,55,,46
1783219840,53278,,81920,,98,,50
1783219870,44440,,81920,,100,,47
1783219900,35898,,81920,,85,,49
1783219930,35716,,81920,,89,,48
1783219960,47606,,81920,,15,,42
1783219990,64498,,81920,,98,,48
1783220020,64258,,81920,,92,,50
1783220050,35936,,81920,,85,,49
1783220080,63540,,81920,,53,,47
1783220110,44456,,81920,,100,,43
1783220140,50908,,81920,,32,,44
1783220170,35838,,81920,,88,,48
1783220200,63638,,81920,,57,,46
1783220230,51296,,81920,,98,,42
1783220260,63338,,81920,,65,,44
1783220290,35816,,81920,,87,,48
1783220320,35900,,81920,,89,,48
1783220350,47056,,81920,,99,,46
1783220380,76364,,81920,,98,,53
1783220410,35816,,81920,,89,,49
1783220440,44980,,81920,,98,,51
1783220470,47706,,81920,,16,,43
1783220500,74184,,81920,,97,,52
1783220530,35796,,81920,,89,,48
1783220560,64160,,81920,,54,,47
1783220590,63278,,81920,,57,,45
1783220620,46300,,81920,,100,,48
1783220650,35836,,81920,,89,,48
1783220680,46970,,81920,,99,,45
1783220710,63278,,81920,,56,,42
1783220740,76542,,81920,,97,,51
1783220770,35896,,81920,,87,,47
1783220800,46960,,81920,,97,,50
1783220830,51936,,81920,,98,,49
1783220860,44600,,81920,,100,,46
1783220890,35818,,81920,,88,,48
1783220920,35860,,81920,,89,,48
1783220950,35916,,81920,,96,,46
1783220980,69764,,81920,,95,,52
1783221011,43640,,81920,,55,,46
1783221041,63560,,81920,,97,,52
1783221071,63918,,81920,,55,,47
1783221101,52996,,81920,,98,,48
1783221131,78904,,81920,,97,,54
1783221161,35756,,81920,,84,,49
1783221191,44600,,81920,,97,,51
1783221221,63438,,81920,,53,,44
1783221251,36778,,81920,,100,,44
1783221281,64478,,81920,,58,,46
1783221311,35736,,81920,,89,,48
1783221341,63618,,81920,,54,,45
1783221371,64540,,81920,,100,,45
1783221401,64498,,81920,,61,,47
1783221431,47828,,81920,,99,,46
1783221461,63818,,81920,,58,,45
1783221491,52838,,81920,,99,,46
1783221521,47708,,81920,,70,,46
1783221551,35778,,81920,,87,,49
1783221581,35660,,81920,,89,,49
1783221611,63618,,81920,,57,,45
1783221641,72122,,81920,,99,,53
1783221671,35876,,81920,,89,,49
1783221701,64300,,81920,,58,,47
1783221731,63498,,81920,,15,,49
1783221761,37838,,81920,,100,,43
1783221791,47806,,81920,,15,,45
1783221821,35798,,81920,,87,,48
1783221852,35938,,81920,,89,,48
1783221882,35976,,81920,,91,,45
1783221912,64398,,81920,,98,,50
1783221942,64340,,81920,,59,,48
1783221972,35796,,81920,,89,,48
1783222002,63600,,81920,,55,,46
1783222032,63158,,81920,,99,,43
1783222062,50788,,81920,,41,,46
1783222092,35736,,81920,,89,,49
1783222122,63558,,81920,,57,,47
1783222152,63498,,81920,,57,,44
1783222182,76284,,81920,,98,,52
1783222212,35816,,81920,,89,,48
1783222242,44818,,81920,,97,,50
1783222272,50216,,81920,,97,,49
1783222302,47726,,81920,,15,,45
1783222332,35640,,81920,,87,,48
1783222362,45498,,81920,,71,,46
1783222392,35756,,81920,,89,,46
1783222422,72244,,81920,,99,,52
1783222452,35836,,81920,,89,,48
1783222482,64340,,81920,,54,,46
1783222512,50296,,81920,,97,,49
1783222542,61700,,81920,,95,,48
1783222572,35720,,81920,,87,,49
1783222602,47680,,81920,,97,,52
1783222632,49766,,81920,,19,,43
1783222662,72862,,81920,,97,,52
1783222693,35756,,81920,,86,,48
1783222723,64282,,81920,,57,,47
1783222753,50806,,81920,,40,,42
1783222783,64540,,81920,,98,,49
1783222813,64238,,81920,,61,,47
1783222843,35698,,81920,,89,,48
1783222873,52446,,81920,,42,,44
1783222903,63598,,81920,,53,,43
1783222933,71622,,81920,,99,,52
1783222963,45560,,81920,,98,,52
1783222993,64600,,81920,,63,,49
1783223023,35636,,81920,,89,,48
1783223053,64438,,81920,,98,,51
1783223083,64258,,81920,,62,,50
1783223113,35856,,81920,,86,,49
1783223143,63578,,81920,,55,,47
1783223173,50278,,81920,,100,,44
1783223203,48168,,81920,,14,,46
1783223233,35778,,81920,,87,,47
1783223263,35782,,81920,,85,,47
1783223293,35796,,81920,,100,,45
1783223323,64436,,81920,,98,,49
1783223353,64158,,81920,,56,,47
1783223383,35796,,81920,,88,,48
1783223413,63520,,81920,,58,,46
1783223443,47686,,81920,,36,,42
1783223473,71724,,81920,,99,,52
1783223503,35898,,81920,,89,,48
1783223533,64198,,81920,,55,,47
1783223563,63318,,81920,,56,,45
1783223593,74604,,81920,,99,,52
1783223623,43880,,81920,,96,,53
1783223653,64500,,81920,,62,,51
1783223683,49506,,81920,,18,,45
1783223713,58716,,81920,,99,,43
1783223743,47748,,81920,,15,,45
1783223773,35816,,81920,,86,,48
1783223803,51346,,81920,,41,,44
1783223833,50308,,81920,,33,,41
1783223864,72684,,81920,,92,,51
1783223894,35836,,81920,,89,,47
1783223924,44840,,81920,,97,,50
1783223954,35876,,81920,,89,,46
1783223984,36998,,81920,,100,,44
1783224013,64398,,81920,,60,,48
1783224043,47728,,81920,,75,,46
1783224073,63858,,81920,,54,,46
1783224103,50318,,81920,,100,,45
1783224133,44100,,81920,,100,,48
1783224163,35800,,81920,,87,,50
1783224193,43438,,81920,,80,,47
1783224223,50216,,81920,,98,,48
1783224253,47768,,81920,,31,,46
1783224283,35916,,81920,,86,,48
1783224313,35780,,81920,,88,,48
1783224343,64498,,81920,,98,,50
1783224373,64160,,81920,,63,,48
1783224403,35818,,81920,,89,,48
1783224433,63258,,81920,,71,,44
1783224463,63398,,81920,,57,,43
1783224493,76364,,81920,,91,,53
1783224523,35880,,81920,,87,,48
1783224553,42020,,81920,,57,,45
1783224583,63498,,81920,,55,,45
1783224613,50358,,81920,,97,,50
1783224643,40640,,81920,,100,,47
1783224673,35860,,81920,,85,,50
1783224703,38538,,81920,,89,,48
1783224733,40856,,81920,,100,,44
1783224763,47688,,81920,,15,,45
1783224793,35736,,81920,,87,,49
1783224823,35880,,81920,,85,,48
1783224853,47688,,81920,,16,,43
1783224883,64804,,81920,,82,,50
1783224913,64318,,81920,,59,,47
1783224943,47648,,81920,,32,,46
1783224973,46038,,81920,,95,,46
1783225003,64356,,81920,,98,,48
1783225033,49548,,81920,,34,,45
1783225063,35838,,81920,,89,,49
1783225094,35900,,81920,,89,,49
1783225124,42236,,81920,,100,,44
1783225154,73262,,81920,,97,,53
1783225184,35796,,81920,,100,,49
1783225214,64242,,81920,,61,,48
1783225244,63378,,81920,,94,,46
1783225274,64338,,81920,,99,,49
1783225304,64158,,81920,,60,,47
1783225334,35896,,81920,,87,,48
1783225364,47686,,81920,,27,,45
1783225394,35816,,81920,,98,,44
1783225424,70924,,81920,,99,,51
1783225454,43760,,81920,,99,,51
1783225484,64362,,81920,,64,,49
1783225514,47626,,81920,,98,,44
1783225544,70922,,81920,,97,,51
1783225574,43640,,81920,,100,,51
1783225604,64422,,81920,,64,,50
1783225634,63718,,81920,,53,,46
1783225664,64498,,81920,,98,,51
1783225694,64558,,81920,,61,,49
1783225724,40476,,81920,,69,,46
1783225754,63578,,81920,,56,,45
1783225784,63358,,81920,,38,,42
1783225814,69344,,81920,,98,,50
1783225844,43820,,81920,,96,,50
1783225874,64482,,81920,,60,,47
1783225904,35836,,81920,,89,,46
1783225934,50196,,81920,,98,,47
1783225964,50896,,81920,,100,,47
1783225994,35900,,81920,,87,,48
1783226024,47686,,81920,,99,,46
1783226054,49636,,81920,,98,,49
1783226084,47646,,81920,,93,,47
1783226114,35818,,81920,,87,,50
1783226144,44780,,81920,,98,,53
1783226174,64456,,81920,,99,,50
1783226204,52508,,81920,,41,,47
1783226234,35778,,81920,,87,,49
1783226264,63318,,81920,,78,,45
1783226295,64498,,81920,,98,,49
1783226325,63658,,81920,,93,,50
1783226355,35858,,81920,,88,,48
1783226385,63640,,81920,,36,,45
1783226415,45296,,81920,,100,,44
1783226445,64420,,81920,,59,,47
1783226475,51568,,81920,,41,,45
1783226505,58438,,81920,,57,,45
1783226535,64440,,81920,,100,,45
1783226565,64378,,81920,,58,,48
1783226595,35816,,81920,,89,,49
1783226625,63538,,81920,,54,,47
1783226655,63458,,81920,,58,,45
1783226685,76044,,81920,,97,,53
1783226715,35736,,81920,,86,,49
1783226745,64460,,81920,,54,,47
1783226775,50826,,81920,,43,,43
1783226805,64360,,81920,,100,,44
1783226835,64360,,81920,,59,,47
1783226865,47650,,81920,,68,,45
1783226895,51806,,81920,,42,,43
1783226925,64360,,81920,,98,,49
1783226955,64258,,81920,,63,,47
1783226985,35836,,81920,,88,,48
1783227015,63938,,81920,,59,,47
1783227046,63518,,81920,,56,,44
1783227076,67924,,81920,,99,,50
1783227106,64438,,81920,,57,,48
1783227136,63640,,81920,,66,,51
1783227166,45980,,81920,,100,,46
1783227196,64380,,81920,,98,,53
1783227226,64620,,81920,,59,,50
1783227256,35838,,81920,,86,,49
1783227286,63740,,81920,,55,,46
1783227316,64476,,81920,,98,,50
1783227346,64218,,81920,,63,,49
1783227376,35816,,81920,,87,,48
1783227406,63838,,81920,,4,,48
1783227436,63600,,81920,,53,,43
1783227466,64380,,81920,,99,,49
1783227496,64260,,81920,,57,,47
1783227526,35758,,81920,,85,,48
1783227556,63596,,81920,,56,,46
1783227586,49916,,81920,,100,,44
1783227616,47688,,81920,,15,,46
1783227646,35736,,81920,,86,,49
1783227676,47666,,81920,,51,,47
1783227706,63438,,81920,,53,,45
1783227736,75624,,81920,,97,,52
1783227766,43680,,81920,,97,,48
1783227796,64322,,81920,,59,,47
1783227826,43156,,81920,,100,,43
1783227856,71102,,81920,,99,,50
1783227886,43600,,81920,,97,,50
1783227916,63718,,81920,,97,,51
1783227946,46336,,81920,,100,,50
1783227976,43076,,81920,,100,,42
1783228006,81138,,81920,,97,,52
1783228036,35818,,81920,,84,,48
1783228067,64342,,81920,,53,,47
1783228097,63598,,81920,,57,,45
1783228127,35916,,81920,,100,,45
1783228157,64500,,81920,,59,,49
1783228187,35796,,81920,,88,,50
1783228217,63878,,81920,,54,,47
1783228247,63540,,81920,,55,,44
1783228277,78104,,81920,,99,,52
1783228307,35856,,81920,,85,,47
1783228337,64162,,81920,,55,,46
1783228367,47606,,81920,,27,,42
1783228397,73982,,81920,,99,,51
1783228427,35760,,81920,,82,,48
1783228457,64460,,81920,,54,,46
1783228487,45776,,81920,,94,,43
1783228517,64440,,81920,,98,,47
1783228547,64260,,81920,,60,,49
1783228577,35596,,81920,,89,,49
1783228607,41578,,81920,,58,,45
1783228637,64420,,81920,,97,,51
1783228667,64238,,81920,,59,,49
1783228697,35778,,81920,,87,,50
1783228727,63418,,81920,,57,,47
1783228757,35798,,81920,,89,,45
1783228787,79644,,81920,,98,,53
1783228817,35818,,81920,,88,,48
1783228847,44060,,81920,,100,,46
1783228877,47686,,81920,,20,,42
1783228907,62702,,81920,,99,,49
1783228937,64400,,81920,,56,,46
1783228967,63780,,81920,,95,,51
1783228997,51246,,81920,,42,,43
1783229027,64560,,81920,,98,,50
1783229057,64318,,81920,,60,,48
1783229087,35896,,81920,,87,,49
1783229117,63678,,81920,,73,,50
1783229147,63498,,81920,,50,,44
1783229177,74122,,81920,,99,,53
1783229207,35776,,81920,,84,,50
1783229237,64380,,81920,,56,,49
1783229267,63558,,81920,,55,,46
1783229297,59700,,81920,,94,,47
1783229328,64440,,81920,,57,,47
1783229358,47750,,81920,,80,,46
1783229388,45718,,81920,,99,,45
1783229418,64400,,81920,,98,,47
1783229448,64158,,81920,,57,,47
1783229478,35738,,81920,,89,,48
1783229508,63638,,81920,,59,,46
1783229538,63438,,81920,,58,,43
1783229568,80204,,81920,,99,,52
1783229598,35680,,81920,,88,,48
1783229628,64600,,81920,,53,,46
1783229658,63578,,81920,,58,,45
1783229688,64438,,81920,,99,,51
1783229718,64200,,81920,,63,,50
1783229748,35898,,81920,,89,,50
1783229778,35816,,81920,,99,,47
1783229808,64598,,81920,,99,,47
1783229838,64300,,81920,,72,,48
1783229868,35800,,81920,,87,,48
1783229898,51866,,81920,,39,,44
1783229928,35816,,81920,,99,,44
1783229958,70644,,81920,,99,,50
1783229988,47720,,81920,,97,,46
1783230018,64600,,81920,,62,,47
1783230048,43216,,81920,,68,,48
1783230078,64520,,81920,,100,,45
1783230108,64278,,81920,,56,,48
1783230138,35858,,81920,,89,,48
1783230168,47706,,81920,,32,,44
1783230198,64378,,81920,,97,,51
1783230228,64338,,81920,,60,,49
1783230258,35596,,81920,,89,,50
1783230288,63658,,81920,,56,,47
1783230318,63338,,81920,,57,,43
1783230348,77822,,81920,,99,,52
1783230378,35820,,81920,,89,,47
1783230408,46800,,81920,,96,,50
1783230438,64378,,81920,,98,,50
1783230469,64118,,81920,,56,,49
1783230499,35778,,81920,,89,,49
1783230529,63538,,81920,,54,,46
1783230559,63478,,81920,,57,,43
1783230589,74204,,81920,,98,,51
1783230619,35778,,81920,,87,,48
1783230649,44176,,81920,,99,,50
1783230679,63658,,81920,,56,,45
1783230709,64400,,81920,,100,,45
1783230739,64420,,81920,,60,,49
1783230769,35778,,81920,,89,,50
1783230799,46238,,81920,,100,,50
1783230829,71724,,81920,,97,,52
1783230859,43620,,81920,,97,,50
1783230889,64518,,81920,,61,,47
1783230919,63478,,81920,,56,,44
1783230949,64476,,81920,,98,,48
1783230979,64238,,81920,,75,,48
1783231009,35798,,81920,,87,,48
1783231039,50026,,81920,,40,,44
1783231069,50156,,81920,,98,,49
1783231099,44360,,81920,,100,,47
1783231129,35936,,81920,,89,,49
1783231159,35820,,81920,,85,,49
1783231189,63598,,81920,,49,,46
1783231219,71624,,81920,,99,,52
1783231249,35680,,81920,,89,,49
1783231279,64480,,81920,,56,,48
1783231309,49966,,81920,,43,,44
1783231339,71204,,81920,,99,,52
1783231369,35796,,81920,,89,,48
1783231399,64602,,81920,,56,,46
1783231429,63578,,81920,,56,,44
1783231459,53416,,81920,,97,,46
1783231489,61202,,81920,,100,,46
1783231519,35756,,81920,,88,,47
1783231549,44516,,81920,,97,,50
1783231579,63458,,81920,,58,,43
1783231609,73978,,81920,,96,,50
1783231639,35838,,81920,,93,,48
1783231670,64440,,81920,,59,,47
1783231700,63598,,81920,,55,,45
1783231730,64378,,81920,,97,,51
1783231760,64280,,81920,,62,,50
1783231790,35798,,81920,,85,,50
1783231820,63578,,81920,,55,,48
1783231850,35856,,81920,,100,,44
1783231880,70784,,81920,,98,,48
1783231910,43540,,81920,,96,,51
1783231940,64380,,81920,,65,,48
1783231970,50156,,81920,,97,,48
1783232000,61180,,81920,,100,,46
1783232030,35816,,81920,,88,,47
1783232060,35880,,81920,,88,,47
1783232090,63458,,81920,,54,,44
1783232120,66724,,81920,,77,,50
1783232150,64540,,81920,,55,,47
1783232180,63740,,81920,,97,,49
1783232210,63638,,81920,,58,,46
1783232240,52616,,81920,,97,,48
1783232270,74744,,81920,,91,,54
1783232300,35796,,81920,,89,,50
1783232330,64562,,81920,,55,,48
1783232360,47726,,81920,,34,,45
1783232390,70884,,81920,,99,,54
1783232420,35818,,81920,,87,,49
1783232450,64382,,81920,,60,,47
1783232480,47686,,81920,,43,,43
1783232510,75622,,81920,,98,,52
